Recipient,Office,Contributions(Total),Cycle
"Carrillo, Wendy (D-CA)",House,"$1,300",2018
"Davidson, Rob (D-MI)",House,"$1,289",2018
"Scheinberg, Aaron (D-WV)",House,"$1,289",2018
"Ing, Kaniela (D-HI)",House,"$1,263",2018
"Coleman, Bonnie (D-NJ)",House,"$1,250",2018
"Keating, Bill (D-MA)",House,"$1,250",2018
"Levin, Andy (D-MI)",House,"$1,250",2018
"Rao, Saira (D-CO)",House,"$1,250",2018
"Tucker, Clarke (D-AR)",House,"$1,227",2018
"Applegate, Douglas L (D-CA)",House,"$1,186",2018
"Cunningham, Joe (D-SC)",House,"$1,163",2018
"O'Halleran, Tom (D-AZ)",House,"$1,123",2018
"Schiller, Jill (D-OH)",House,"$1,116",2018
"Udall, Tom (D-NM)",Senate,"$1,095",2018
"Morgan, Matt (D-MI)",House,"$1,074",2018
"Scanlon, Mary Gay (D-PA)",House,"$1,069",2018
"Rice, Kathleen (D-NY)",House,"$1,031",2018
"Steele, Dayna (D-TX)",House,"$1,030",2018
"Meza, Raymond (D-CA)",House,"$1,025",2018
"Sheehan, Molly (D-PA)",House,"$1,025",2018
"Costa, Jim (D-CA)",House,"$1,008",2018
"Nolan, Rick (D-MN)",House,"$1,006",2018
"Arrington, Katherine (R-SC)",House,"$1,000",2018
"Beatty, Joyce (D-OH)",House,"$1,000",2018
"Blumenthal, Richard (D-CT)",Senate,"$1,000",2018
"Boyle, Brendan (D-PA)",House,"$1,000",2018
"Braun, Mike (R-IN)",Senate,"$1,000",2018
"Brown, Anthony (D-MD)",House,"$1,000",2018
"Chandler, Alexandra (D-MA)",House,"$1,000",2018
"Conyers, John Jr (D-MI)",House,"$1,000",2018
"Crist, Charlie (D-FL)",House,"$1,000",2018
"Davis, Susan A (D-CA)",House,"$1,000",2018
"Desaulnier, Mark (D-CA)",House,"$1,000",2018
"Ebel, Jon (D-IL)",House,"$1,000",2018
"Espaillat, Adriano (D-NY)",House,"$1,000",2018
"Flores, Sol (D-IL)",House,"$1,000",2018
"Fogarty, Patrick (D-NV)",House,"$1,000",2018
"Fortenberry, Jeff (R-NE)",House,"$1,000",2018
"Garamendi, John (D-CA)",House,"$1,000",2018
"Green, Gene (D-TX)",House,"$1,000",2018
"Gutierrez, Luis V (D-IL)",House,"$1,000",2018
"Haaf, Grace (D-IL)",House,"$1,000",2018
"Hastings, Alcee L (D-FL)",House,"$1,000",2018
"Hawley, Josh (R-MO)",Senate,"$1,000",2018
"Heng, Elizabeth (R-CA)",House,"$1,000",2018
"Inhofe, James M (R-OK)",Senate,"$1,000",2018
"Isakson, Johnny (R-GA)",Senate,"$1,000",2018
"James, John (R-MI)",Senate,"$1,000",2018
"Johnson, Eddie Bernice (D-TX)",House,"$1,000",2018
"Johnson, Ron (R-WI)",Senate,"$1,000",2018
"Katko, John (R-NY)",House,"$1,000",2018
"Langevin, Jim (D-RI)",House,"$1,000",2018
"Leahy, Patrick (D-VT)",Senate,"$1,000",2018
"Liegeois, Beau (D-WI)",House,"$1,000",2018
"Lipinski, Daniel (D-IL)",House,"$1,000",2018
"LoBiondo, Frank (R-NJ)",House,"$1,000",2018
"Moran, Jerry (R-KS)",Senate,"$1,000",2018
"Napolitano, Grace (D-CA)",House,"$1,000",2018
"Nunes, Devin (R-CA)",House,"$1,000",2018
"Olson, Brayden (D-WA)",House,"$1,000",2018
"Pence, Greg (R-IN)",House,"$1,000",2018
"Perdue, David (R-GA)",Senate,"$1,000",2018
"Risch, James E (R-ID)",Senate,"$1,000",2018
"Rounds, Mike (R-SD)",Senate,"$1,000",2018
"Roybal-Allard, Lucille (D-CA)",House,"$1,000",2018
"Smith, Chris (D-MI)",House,"$1,000",2018
"Torres, Norma (D-CA)",House,"$1,000",2018
"Vela, Filemon (D-TX)",House,"$1,000",2018
"Velazquez, Nydia M (D-NY)",House,"$1,000",2018
"Ward, Daniel (D-VA)",House,"$1,000",2018
"Meier, Edward (D-TX)",House,$950,2018
"Litton, Todd (D-TX)",House,$925,2018
"Canon, Dan (D-IN)",House,$800,2018
"Rader, Betsy (D-OH)",House,$799,2018
"Gershon, Perry (D-NY)",House,$795,2018
"Butner, Josh (D-CA)",House,$789,2018
"Anderson Kelliher, Margaret (D-MN)",House,$750,2018
"D'Alessandro, Pete (D-IA)",House,$750,2018
"Roy, Chip (R-TX)",House,$750,2018
"Bateson, Regina (D-CA)",House,$725,2018
"Colvin, Jesse (D-MD)",House,$674,2018
"McLeod-Skinner, Jamie (D-OR)",House,$674,2018
"Collier, Erin (D-NY)",House,$625,2018
"Saad, Fayrouz (D-MI)",House,$620,2018
"Duckworth, Tammy (D-IL)",Senate,$600,2018
"Hartson, Alison (D-CA)",Senate,$590,2018
"Smith, Sarah (D-WA)",House,$578,2018
"Sran, Deep (D-VA)",House,$560,2018
"Helm, Travis (D-WY)",House,$525,2018
"Keirstead, Hans (D-CA)",House,$525,2018
"Jammal, Sam (D-CA)",House,$515,2018
"Ahn, Robert Lee (D-CA)",House,$500,2018
"Amatul-Wadud, Tahirah (D-MA)",House,$500,2018
"Boyajian, Don (D-NY)",House,$500,2018
"Coleman, Andy (R-OK)",House,$500,2018
"Cook, Paul (R-CA)",House,$500,2018
"Eisen, Michael (I-CA)",Senate,$500,2018
"Franklin, George (D-MI)",House,$500,2018
"Frenette, Kyle (D-WI)",House,$500,2018
"Greenfield, Theresa (D-IA)",House,$500,2018
"Hader, Shannon (D-WA)",House,$500,2018
"Hill, French (R-AR)",House,$500,2018
"Howland, Amanda (D-IL)",House,$500,2018
"Janowicz, Phil (D-CA)",House,$500,2018
"Kline, Danner (D-AL)",House,$500,2018
"LaMalfa, Doug (R-CA)",House,$500,2018
"Marts, Tola (D-WA)",House,$500,2018
"Martz, Emily (D-NY)",House,$500,2018
"Matias, Juana (D-MA)",House,$500,2018
"McClure, Jessica (D-NE)",House,$500,2018
"Neguse, Joseph (D-CO)",House,$500,2018
"Panda, Chetan (D-TX)",House,$500,2018
"Rittereiser, Jason (D-WA)",House,$500,2018
"Sarver, Jenifer (R-TX)",House,$500,2018
"Williams, Mark (D-CO)",House,$500,2018
"Bowden, Craig (L-UT)",Senate,$400,2018
"Franken, Al (D-MN)",Senate,$376,2018
"Myers, Cathy (D-WI)",House,$375,2018
"Fukumoto, Beth (D-HI)",House,$350,2018
"Kanew, Justin (D-TN)",House,$349,2018
"Franco, Ricardo (D-CA)",House,$345,2018
"Horn, Kendra (D-OK)",House,$326,2018
"Fershee, Kendra (D-WV)",House,$310,2018
"Pettinato, Jared (D-MT)",House,$300,2018
"Ringelstein, Zak (D-ME)",Senate,$300,2018
"Wadkins, Randy (D-MS)",House,$293,2018
"Siegel, Mike (D-TX)",House,$280,2018
"Allen, Kathryn (D-UT)",House,$275,2018
"Jacob, Peter (D-NJ)",House,$251,2018
"Bassilian, Ron (R-CA)",House,$250,2018
"Benac, David (D-MI)",House,$250,2018
"Castro, Julian (D)",Pres,$250,2018
"Gibbs, Bob (R-OH)",House,$250,2018
"Harris, Mark (R-NC)",House,$250,2018
"Hildebrand, David (D-CA)",Senate,$250,2018
"Housley, Karin (R-MN)",Senate,$250,2018
"Johnson, Gary (L-NM)",Senate,$250,2018
"Kim, Young (R-CA)",House,$250,2018
"Lindstrom, Beth (R-MA)",Senate,$250,2018
"Melson, Boyd (D-NY)",House,$250,2018
"Osmena, Cristina (R-CA)",House,$250,2018
"Patel, Sanjay (D-FL)",House,$250,2018
"Rohrabacher, Dana (R-CA)",House,$250,2018
"Thomas, Reggie (D-KY)",House,$250,2018
"Jaffe, Stephen (D-CA)",House,$247,2018
"Watson, Liz (D-IN)",House,$236,2018
"Vanostran, Cort (D-MO)",House,$215,2018
"Diehl, Geoff (R-MA)",Senate,$205,2018
"Heckroth, Thomas (D-IA)",House,$200,2018
"Rackleff, Bob (D-FL)",House,$200,2018
"Kohl, Dan (D-WI)",House,$183,2018
"London, Cathleen Greenberg (D-ME)",Senate,$175,2018
"Van Drew, Jeff (D-NJ)",House,$173,2018
"Haaland, Debra (D-NM)",House,$157,2018
"Longjohn, Matt (D-MI)",House,$153,2018
"Mohammad, Neill (D-IL)",House,$150,2018
"Richardson, David (D-FL)",House,$127,2018
"Brolley, Matt (D-IL)",House,$111,2018
"Niermann, Tom (D-KS)",House,$110,2018
"Cobb, Tedra (D-NY)",House,$105,2018
"Ehr, Phil (D-FL)",House,$100,2018
"Khojasteh, Ryan (D-CA)",House,$100,2018
"Kotick, Michael (D-CA)",House,$100,2018
"Kovacs, Billy (D-AZ)",House,$100,2018
"Sullivan, Joe (D-MN)",House,$100,2018
"Swanson, Victor (D-IL)",House,$100,2018
"Anderson, Jeramey (D-MS)",House,$74,2018
"Brown, Christine (D-WA)",House,$74,2018
"Dady, Sara (D-IL)",House,$74,2018
"Hagan, Mallory (D-AL)",House,$74,2018
"Palzewicz, Tom (D-WI)",House,$74,2018
"Phillips, Mariah (D-TN)",House,$74,2018
"Durbin, Dick (D-IL)",Senate,$70,2018
"Spaulding, Stephany Rose (D-CO)",House,$70,2018
"Garrett, Janet (D-OH)",House,$69,2018
"Burnette, Eric (D-OR)",House,$65,2018
"McNeill, Frank (D-NC)",House,$57,2018
"Hall, Mel (D-IN)",House,$55,2018
"Escobar, Veronica (D-TX)",House,$54,2018
"Watts, Ryan (D-NC)",House,$53,2018
"Batie, Rontel (D-FL)",House,$50,2018
"Godfrey, Aaron (D-OH)",House,$50,2018
"Mahony, Josh (D-AR)",House,$50,2018
"Oatman, Laura (D-CA)",House,$50,2018
"Sarbanes, John (D-MD)",House,$50,2018
"Singer, James (D-UT)",House,$50,2018
"Baria, David Wayne (D-MS)",Senate,$47,2018
"Peterson, Collin (D-MN)",House,$47,2018
"Hoyos, Renee (D-TN)",House,$46,2018
"Bush, Cori (D-MO)",House,$44,2018
"Merkley, Jeff (D-OR)",Senate,$41,2018
"Sagan, Greg (D-TX)",House,$41,2018
"Sanchez, Jana Lynne (D-TX)",House,$35,2018
"Trevino, Rick (D-TX)",House,$35,2018
"Westin, Jason (D-TX)",House,$35,2018
"Bell, Adrienne (D-TX)",House,$33,2018
"Nygard, Dotty (D-CA)",House,$28,2018
"Hyman, Mal (D-SC)",House,$27,2018
Paula Jean Swearengin (D-WV),Senate,$27,2018
"Westbrook, Brianna (D-AZ)",House,$27,2018
"Kander, Jason (D-MO)",Senate,$26,2018
"Hanson, Ben (D-ND)",House,$25,2018
"Jacobsen, Leann (D-IA)",House,$25,2018
"Schneider, Mac (D-ND)",House,$25,2018
"Lombard, Laura (D-KS)",House,$24,2018
"Plummer, Letitia (D-TX)",House,$24,2018
"Matta, Tatiana (D-CA)",House,$23,2018
"Crowe, Derrick (D-TX)",House,$22,2018
"Morales, Hector (D-TX)",House,$21,2018
"Friedenberg, Marc (D-PA)",House,$20,2018
"Thomas, Kathi (D-TX)",House,$20,2018
"McDowell, Jan (D-TX)",House,$19,2018
"Clark, Anthony (D-IL)",House,$18,2018
"Richardson, Chardo (D-FL)",House,$18,2018
"Adams, Denise Darcel (D-NC)",House,$17,2018
"Marshall, Jennifer (D-NC)",House,$17,2018
"Perry, Paul (D-PA)",House,$17,2018
"Gill, David (D-IL)",House,$16,2018
"Adia, Vanessa (D-TX)",House,$15,2018
"Canova, Tim (I-FL)",House,$15,2018
"Carmona, Arturo (D-CA)",House,$15,2018
"Clements, Paul (D-MI)",House,$15,2018
"Fagan, Linsey (D-TX)",House,$15,2018
"Gabbard, Tulsi (D-HI)",House,$15,2018
"Guild, Tom (D-OK)",House,$15,2018
"Jones, Jimmy Darnell (D-TX)",House,$15,2018
"Petzel, Geoffrey (D-IL)",House,$15,2018
"Reed, Jack (D-RI)",Senate,$15,2018
"Shea-Porter, Carol (D-NH)",House,$14,2018
"Tlaib, Rashida (D-MI)",House,$14,2018
"Mustafa, Sameena (D-IL)",House,$13,2018
"Sedillo Lopez, Antoinette (D-NM)",House,$13,2018
"Boerio, Bibiana (D-PA)",House,$12,2018
"Neal, Rick (D-OH)",House,$12,2018
"Peacock, Julia (D-CA)",House,$11,2018
"Omar, Ilhan (D-MN)",House,$10,2018
"Parnell, Archie (D-SC)",House,$10,2018
"Trahan, Lori (D-MA)",House,$10,2018
"Williams, Vangie (D-VA)",House,$10,2018
"Albro, Catherine (D-MI)",House,$8,2018
"Hepburn, Michael (D-FL)",House,$6,2018
"Kihuen, Ruben (D-NV)",House,$6,2018
"Cooper, Jim (D-TN)",House,$5,2018
"Woodsmall, Steve (D-NC)",House,$5,2018
"Calderon, Roza (D-CA)",House,$4,2018
"Schumer, Charles E (D-NY)",Senate,$4,2018
"Engebretson, Margaret Ruth (D-WI)",House,$2,2018
"Reed, Wendy (D-CA)",House,$1,2018
"Rowe, Courtney (D-IA)",House,$1,2018
"Vilela, Amy (D-NV)",House,$1,2018
"Ross, Deborah (D-NC)",Senate,$-900,2018
