Recipient,Office,Contributions(Total),Cycle
"Sheehan, Molly (D-PA)",House,$25,2018
"Shalala, Donna (D-FL)",House,$23,2018
"Tipirneni, Hiral (D-AZ)",House,$22,2018
"Barzee Flores, Mary (D-FL)",House,$21,2018
"Rader, Betsy (D-OH)",House,$20,2018
"Carlson, Kristen (D-FL)",House,$16,2018
"Canova, Tim (I-FL)",House,$15,2018
"Polis, Jared (D-CO)",House,$15,2018
"Bell, Adrienne (D-TX)",House,$14,2018
"Plummer, Letitia (D-TX)",House,$13,2018
"Shirley, Liuba Grechen (D-NY)",House,$12,2018
"Allen, Kathryn (D-UT)",House,$10,2018
"Hirono, Mazie K (D-HI)",Senate,$10,2018
"Myers, Cathy (D-WI)",House,$10,2018
"Phillips, Mariah (D-TN)",House,$10,2018
"Ryan, Tim (D-OH)",House,$10,2018
"Udall, Tom (D-NM)",Senate,$10,2018
Paula Jean Swearengin (D-WV),Senate,$9,2018
"Richardson, Chardo (D-FL)",House,$9,2018
"Omar, Ilhan (D-MN)",House,$8,2018
"Perry, Paul (D-PA)",House,$7,2018
"Hepburn, Michael (D-FL)",House,$6,2018
"Hansen, Michael (D-AL)",Senate,$5,2018
"Hoyos, Renee (D-TN)",House,$5,2018
"Phoenix, Jess (D-CA)",House,$5,2018
"Adia, Vanessa (D-TX)",House,$4,2018
"Jones, Jimmy Darnell (D-TX)",House,$4,2018
"Wadkins, Randy (D-MS)",House,$4,2018
"Fagan, Linsey (D-TX)",House,$3,2018
"Schumer, Charles E (D-NY)",Senate,$3,2018
"Trevino, Rick (D-TX)",House,$3,2018
"Hall, Mel (D-IN)",House,$2,2018
"Sanchez, Jana Lynne (D-TX)",House,$2,2018
"Benac, David (D-MI)",House,$1,2018
"Blumenthal, Richard (D-CT)",Senate,$1,2018
"Bourdeaux, Carolyn (D-GA)",House,$1,2018
"Calderon, Roza (D-CA)",House,$1,2018
"Gill, David (D-IL)",House,$1,2018
"Litton, Todd (D-TX)",House,$1,2018
"Longjohn, Matt (D-MI)",House,$1,2018
"Markey, Ed (D-MA)",Senate,$1,2018
"Nygard, Dotty (D-CA)",House,$1,2018
"Soderberg, Nancy (D-FL)",House,$1,2018
"Van Drew, Jeff (D-NJ)",House,$1,2018
